STREET,LT_SHAPE,LND_CNTR,UTLS,LND_SLOPE,BLDG_TYPE,HOUSE_STYLE,OVER_QUAL,RF_STYLE,EXT_QUAL,FNDATN,HEATING,CNTRL_AIR,ELEC,GR_LIV_AREA,FL_BATH,HF_BATH,TTL_RMS_ABV_GRD,FIRE_PLCS,GAR_TYPE,GAR_CARS,PVD_DR,MO_SOLD,SALE_TYPE,SALE_COND,SALE_PRICE
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1580,1,1,6,2,Attchd,2.0,Y,6,WD ,Normal,159500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,CBlock,GasA,Y,FuseA,1337,1,0,5,0,Attchd,1.0,Y,2,WD ,Normal,108000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1064,1,0,4,0,Detchd,1.0,Y,5,WD ,Normal,135000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,972,1,0,5,0,Attchd,1.0,Y,6,WD ,Normal,122500
Pave,Reg,Lvl,AllPub,Gtl,2fmCon,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,988,1,0,5,0,Attchd,1.0,Y,4,WD ,Abnorml,119000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1057,1,0,5,0,Detchd,1.0,Y,1,WD ,Abnorml,109000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,BrkTil,GasA,Y,SBrkr,985,1,0,4,0,Detchd,2.0,N,4,WD ,Normal,105000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,Slab,GasA,Y,SBrkr,827,1,0,5,1,Detchd,1.0,Y,4,WD ,Normal,107500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1086,1,0,6,0,Attchd,2.0,Y,5,WD ,Normal,144900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,936,1,0,4,0,Attchd,1.0,Y,5,WD ,Normal,129000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,Y,SBrkr,1458,1,0,6,1,Attchd,1.0,Y,1,WD ,Abnorml,97500
Pave,Reg,Lvl,AllPub,Gtl,Duplex,SFoyer,6,Gable,TA,CBlock,GasA,Y,SBrkr,1056,0,0,4,0,Detchd,2.0,Y,6,WD ,Normal,144000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1287,1,0,7,1,Detchd,2.0,Y,3,WD ,Normal,162000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,7,Mansard,Gd,CBlock,GasA,Y,SBrkr,2978,2,1,11,1,BuiltIn,2.0,Y,6,WD ,Normal,242000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,Y,SBrkr,1224,1,0,5,0,Detchd,1.0,Y,5,WD ,Normal,132000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1246,1,1,6,0,Attchd,1.0,Y,5,WD ,Normal,154000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,1385,2,0,6,0,Detchd,2.0,Y,6,WD ,Normal,166000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,900,1,0,5,0,Detchd,2.0,Y,5,WD ,Normal,134800
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1116,1,1,5,0,Attchd,2.0,Y,2,WD ,Normal,160000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1175,1,1,6,0,Detchd,2.0,Y,6,WD ,Normal,148000
Pave,Reg,Lvl,AllPub,Mod,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1395,1,0,7,1,Attchd,2.0,Y,5,WD ,Normal,192000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1839,1,1,7,1,Attchd,2.0,Y,6,WD ,Normal,155000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Hip,TA,PConc,GasA,Y,SBrkr,1844,1,0,9,2,Basment,1.0,Y,1,COD,Abnorml,80400
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,FuseA,1028,1,0,5,1,Detchd,2.0,Y,3,WD ,Normal,115000
Pave,Reg,Bnk,AllPub,Mod,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1347,1,0,6,0,Detchd,2.0,Y,6,WD ,Normal,143000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,3,Gambrel,Gd,CBlock,GasA,N,SBrkr,1605,2,0,8,0,Detchd,1.0,Y,5,WD ,Normal,107400
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,CBlock,GasA,Y,SBrkr,747,1,0,4,0,Attchd,1.0,Y,6,WD ,Normal,80000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,804,1,0,4,2,Attchd,1.0,Y,2,WD ,Abnorml,119000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,BrkTil,GasA,Y,SBrkr,1316,1,0,6,0,Detchd,2.0,Y,4,WD ,Normal,130000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,PConc,GasA,Y,SBrkr,1251,1,0,6,0,Detchd,1.0,N,1,WD ,Normal,119000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,BrkTil,GasA,Y,SBrkr,1633,1,0,7,1,Detchd,1.0,Y,6,WD ,Normal,129000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,BrkTil,GasA,Y,SBrkr,1245,1,0,6,0,Detchd,1.0,Y,3,WD ,Normal,100000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,2,Gable,TA,BrkTil,GasA,N,SBrkr,832,1,0,5,1,Detchd,2.0,N,6,WD ,Abnorml,12789
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,BrkTil,GasA,Y,SBrkr,720,1,0,5,0,Detchd,2.0,Y,5,WD ,Normal,105900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,BrkTil,GasW,N,SBrkr,1566,2,0,7,0,Detchd,1.0,Y,4,WD ,Abnorml,150000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,PConc,GasA,Y,SBrkr,1652,2,0,7,0,Detchd,1.0,Y,6,WD ,Normal,139000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,Stone,GasA,Y,SBrkr,2268,3,0,7,0,Detchd,2.0,N,4,WD ,Normal,240000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,FuseA,1236,1,0,6,0,Attchd,2.0,Y,4,WD ,Normal,149700
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,4,Gable,TA,CBlock,GasA,Y,SBrkr,1363,1,0,6,0,Detchd,2.0,Y,6,WD ,Normal,125500
Pave,Reg,Lvl,AllPub,Gtl,2fmCon,2Story,4,Gable,TA,PConc,GasA,Y,SBrkr,2290,2,0,11,0,Detchd,2.0,N,4,WD ,Normal,122500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1470,1,1,6,0,Detchd,2.0,Y,6,WD ,Normal,140750
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,1612,1,1,7,0,Detchd,1.0,Y,3,WD ,Normal,128500
Pave,IR1,Bnk,AllPub,Gtl,1Fam,2.5Unf,7,Gable,TA,BrkTil,GasA,N,FuseA,2068,1,1,8,1,Detchd,1.0,Y,5,WD ,Normal,209500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,BrkTil,GasA,N,FuseF,765,1,0,4,0,Detchd,1.0,P,4,WD ,Normal,87000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,BrkTil,GasA,Y,SBrkr,1132,1,0,5,0,Detchd,1.0,Y,4,WD ,Abnorml,134000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,Y,FuseA,1196,1,1,6,2,Detchd,2.0,Y,3,WD ,Normal,128000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,FuseA,1453,1,1,7,2,Detchd,1.0,Y,3,WD ,Normal,132000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,Y,SBrkr,1416,1,1,6,0,Detchd,1.0,P,3,WD ,Normal,139900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,1040,1,0,5,0,Detchd,2.0,P,5,WD ,Normal,123900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,BrkTil,GasA,Y,FuseF,1536,2,0,7,1,Detchd,2.0,Y,3,WD ,Normal,138400
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,BrkTil,GasA,Y,SBrkr,1068,1,0,5,1,Detchd,1.0,Y,3,WD ,Normal,109500
Pave,IR1,Bnk,AllPub,Gtl,1Fam,2Story,7,Gable,TA,BrkTil,GasA,Y,SBrkr,1710,2,0,9,0,Detchd,2.0,Y,4,WD ,Normal,140000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,CBlock,GasA,Y,SBrkr,1962,1,1,9,1,Detchd,2.0,Y,6,WD ,Normal,149500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,BrkTil,GasA,Y,SBrkr,1324,1,0,6,0,Detchd,1.0,Y,2,WD ,Normal,122000
Grvl,IR2,Bnk,AllPub,Mod,Duplex,1Story,5,Gable,Fa,CBlock,GasA,N,SBrkr,816,1,0,5,0,CarPort,2.0,Y,5,WD ,Normal,110000
Pave,Reg,Lvl,AllPub,Gtl,2fmCon,2Story,5,Gable,TA,BrkTil,GasA,Y,SBrkr,1812,2,0,8,1,Detchd,2.0,N,5,WD ,Normal,140000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,TA,CBlock,GasA,Y,SBrkr,2403,2,0,10,2,Attchd,1.0,Y,6,COD,Normal,244400
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1675,2,0,8,2,Attchd,1.0,Y,5,WD ,Normal,173000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,BrkTil,GasA,N,SBrkr,1224,1,1,6,0,Detchd,1.0,N,1,COD,Normal,107500
Pave,IR1,Bnk,AllPub,Mod,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,N,SBrkr,919,1,0,5,0,Detchd,1.0,Y,3,WD ,Normal,95000
Pave,Reg,Lvl,AllPub,Gtl,2fmCon,1.5Fin,5,Gable,TA,BrkTil,GasA,Y,SBrkr,1680,2,0,7,1,Detchd,2.0,P,6,COD,Normal,114900
Pave,Reg,Lvl,AllPub,Gtl,2fmCon,1Story,5,Hip,TA,PConc,GasA,Y,SBrkr,1039,1,1,6,0,Attchd,2.0,Y,4,WD ,Normal,131500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1392,1,1,5,1,Detchd,2.0,Y,5,WD ,Normal,121500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,912,1,0,5,1,Detchd,1.0,Y,5,WD ,Normal,125000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1060,1,0,6,1,Attchd,1.0,Y,5,WD ,Normal,154000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,892,1,0,5,0,Detchd,1.0,Y,6,WD ,Normal,137900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1352,1,1,7,0,Attchd,1.0,Y,3,WD ,Normal,158000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,864,1,0,4,0,Detchd,1.0,Y,5,WD ,Normal,137250
Pave,IR1,Lvl,AllPub,Gtl,Duplex,SFoyer,5,Gable,TA,CBlock,GasA,Y,SBrkr,1373,1,0,5,2,Attchd,2.0,Y,5,WD ,Normal,160250
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1440,1,1,7,2,Attchd,2.0,Y,3,WD ,Normal,163000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1386,2,1,6,1,Attchd,2.0,Y,4,WD ,Abnorml,158900
Pave,Reg,Lvl,AllPub,Mod,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,2260,2,1,7,0,Attchd,2.0,Y,4,WD ,Normal,328000
Pave,IR1,Low,AllPub,Mod,1Fam,1Story,7,Hip,Gd,CBlock,GasA,Y,SBrkr,1483,1,1,4,2,Attchd,2.0,Y,4,WD ,Normal,270000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,BrkTil,GasA,N,SBrkr,756,1,0,4,0,Detchd,2.0,N,6,WD ,Normal,85000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,CBlock,GasA,Y,SBrkr,1067,2,0,4,0,Attchd,2.0,Y,2,WD ,Normal,128000
Pave,Reg,Low,AllPub,Sev,1Fam,1Story,7,Shed,Gd,PConc,GasA,Y,SBrkr,1524,0,1,4,1,Attchd,2.0,Y,4,WD ,Normal,260000
Pave,IR1,Low,AllPub,Mod,1Fam,2Story,6,Gable,TA,PConc,GasA,Y,SBrkr,1981,2,1,8,1,Attchd,2.0,Y,5,WD ,Normal,230000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,3,Gable,TA,CBlock,GasA,Y,FuseA,1610,2,0,8,1,Attchd,1.0,Y,6,WD ,Normal,124000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,BrkTil,GasA,N,SBrkr,835,1,0,5,0,Basment,1.0,Y,5,COD,Abnorml,83000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1074,1,0,6,1,Attchd,1.0,Y,6,WD ,Normal,144500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1144,1,0,6,0,Attchd,1.0,Y,6,WD ,Normal,129000
Pave,Reg,Bnk,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,CBlock,GasA,Y,SBrkr,1531,1,0,8,1,Detchd,1.0,Y,6,WD ,Normal,127000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1172,1,0,5,0,Attchd,1.0,Y,6,WD ,Normal,128000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,PConc,GasA,Y,SBrkr,1212,2,0,6,0,Attchd,2.0,Y,3,WD ,Normal,186000
Pave,IR2,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1508,1,0,5,2,Attchd,2.0,Y,1,Con,Partial,308030
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1298,2,0,5,0,Detchd,2.0,N,6,COD,Normal,114000
Pave,Reg,Low,AllPub,Gtl,1Fam,1Story,4,Gable,TA,CBlock,GasA,Y,SBrkr,930,1,0,6,0,Detchd,1.0,Y,4,WD ,Abnorml,84900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,Gd,CBlock,GasA,Y,SBrkr,1732,2,1,7,1,Attchd,2.0,Y,6,WD ,Normal,178000
Pave,Reg,Low,AllPub,Mod,1Fam,1Story,7,Gable,Gd,CBlock,GasA,Y,SBrkr,1433,1,1,4,2,Attchd,2.0,Y,6,WD ,Normal,270000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,1802,2,1,8,1,2Types,4.0,Y,5,WD ,Normal,218000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1949,2,1,8,1,Attchd,2.0,Y,6,WD ,Normal,236000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SFoyer,6,Gable,TA,PConc,GasA,Y,SBrkr,996,1,0,5,0,Attchd,2.0,Y,4,WD ,Normal,147000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1694,2,0,7,0,Attchd,3.0,Y,2,WD ,Normal,245350
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1208,2,0,6,0,Attchd,2.0,Y,2,WD ,Normal,206000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,TA,PConc,GasA,Y,SBrkr,1226,2,0,6,0,Attchd,3.0,Y,5,WD ,Normal,198900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1222,2,0,6,0,Attchd,2.0,Y,3,WD ,Normal,187000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Hip,TA,PConc,GasA,Y,SBrkr,3222,3,0,11,2,Attchd,3.0,Y,5,WD ,Normal,320000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,PConc,GasA,Y,SBrkr,1445,2,0,6,0,Detchd,2.0,N,3,WD ,Normal,138500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,6,Gable,TA,CBlock,GasA,Y,SBrkr,1052,1,0,6,0,Attchd,2.0,Y,6,WD ,Normal,155000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SFoyer,5,Gable,TA,PConc,GasA,Y,SBrkr,965,1,0,4,0,Attchd,2.0,Y,7,WD ,Normal,159000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,TA,PConc,GasA,Y,SBrkr,1692,2,1,8,1,Attchd,2.0,Y,4,WD ,Normal,191000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,PConc,GasA,Y,SBrkr,1682,2,1,7,0,Attchd,2.0,Y,6,WD ,Normal,200500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,Gd,CBlock,GasA,Y,SBrkr,1026,1,1,5,0,Attchd,1.0,Y,6,WD ,Normal,150000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1392,1,1,6,0,Attchd,1.0,Y,3,WD ,Normal,161750
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,894,1,0,5,0,Attchd,1.0,Y,2,WD ,Normal,128200
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,876,1,0,5,0,Detchd,2.0,Y,6,WD ,Normal,127000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,8,Hip,Gd,PConc,GasA,Y,SBrkr,1978,2,1,8,1,Attchd,3.0,Y,5,WD ,Normal,318000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1601,2,0,6,1,Attchd,2.0,Y,5,WD ,Normal,272000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1829,2,1,7,1,Attchd,2.0,Y,1,WD ,Normal,237000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,2098,2,1,9,1,Attchd,2.0,Y,4,WD ,Normal,240000
Pave,IR2,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,TA,PConc,GasA,Y,SBrkr,1661,2,0,6,0,Attchd,2.0,Y,5,WD ,Normal,224900
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,848,1,0,4,0,Attchd,2.0,Y,4,WD ,Normal,143750
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,848,1,0,3,0,Attchd,2.0,Y,5,WD ,Normal,143000
Pave,IR2,Lvl,AllPub,Gtl,1Fam,1Story,8,Hip,Gd,PConc,GasA,Y,SBrkr,1668,2,0,8,1,Attchd,2.0,Y,5,WD ,Normal,232000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1484,2,0,7,0,Attchd,2.0,Y,5,WD ,Normal,213000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1414,2,0,6,0,Attchd,2.0,Y,5,WD ,Normal,185500
Pave,Reg,Lvl,AllPub,Mod,1Fam,1Story,3,Gable,TA,CBlock,GasA,N,SBrkr,640,1,0,5,0,Detchd,1.0,N,4,ConLD,Normal,84900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,992,1,0,6,0,Detchd,1.0,Y,1,Oth,Abnorml,155891
Pave,IR1,Low,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1196,1,0,6,0,Attchd,1.0,Y,6,WD ,Normal,144000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,CBlock,GasA,N,FuseF,1120,1,0,5,0,Detchd,2.0,P,6,WD ,Abnorml,64000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,6,Gable,TA,CBlock,GasA,Y,SBrkr,1096,1,0,5,1,Detchd,1.0,Y,6,WD ,Normal,125200
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,6,Gable,TA,CBlock,GasA,Y,SBrkr,1117,1,0,6,1,Detchd,2.0,Y,3,WD ,Abnorml,107000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,PConc,GasA,Y,SBrkr,1121,2,0,5,0,Attchd,2.0,Y,3,WD ,Normal,140000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,Y,FuseA,1487,1,1,7,1,Detchd,1.0,Y,4,WD ,Normal,113000
Pave,Reg,Lvl,AllPub,Gtl,2fmCon,1.5Fin,4,Gable,TA,BrkTil,Grav,N,FuseA,924,1,0,5,0,Detchd,1.0,Y,7,WD ,Normal,80000
Pave,Reg,Lvl,AllPub,Mod,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,FuseA,1526,1,0,7,1,Basment,1.0,Y,5,WD ,Normal,144500
Pave,Reg,Bnk,AllPub,Gtl,1Fam,1Story,5,Gable,TA,BrkTil,GasA,N,FuseA,1296,2,0,5,1,Detchd,1.0,Y,5,WD ,Normal,104000
Pave,Reg,Bnk,AllPub,Gtl,1Fam,2Story,6,Gable,TA,PConc,GasA,N,FuseF,1647,1,1,6,0,Detchd,1.0,Y,5,WD ,Normal,128000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,3,Gable,TA,BrkTil,GasA,N,FuseF,864,1,0,5,0,Detchd,1.0,Y,6,WD ,Normal,58500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,BrkTil,GasA,Y,SBrkr,1691,2,0,6,1,Detchd,1.0,Y,5,WD ,Normal,127000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,856,1,0,4,1,Detchd,2.0,Y,3,WD ,Normal,126000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,PConc,GasA,Y,SBrkr,2447,2,0,10,1,Detchd,1.0,Y,3,WD ,Normal,169000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1.5Fin,7,Gable,Gd,BrkTil,GasA,Y,SBrkr,2133,1,1,8,2,Attchd,1.0,Y,7,WD ,Normal,257500
Pave,Reg,Lvl,AllPub,Gtl,Duplex,2Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,2177,2,1,11,0,Detchd,2.0,Y,3,WD ,Normal,215000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Ex,Stone,GasA,Y,SBrkr,2340,2,0,9,2,Attchd,1.0,Y,5,WD ,Normal,266500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1902,2,0,7,2,Attchd,2.0,Y,5,WD ,Normal,335000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,SLvl,7,Gable,TA,PConc,GasA,Y,SBrkr,1652,2,1,6,0,BuiltIn,2.0,Y,6,WD ,Normal,203135
Pave,IR1,HLS,AllPub,Mod,TwnhsE,1Story,8,Gable,Gd,CBlock,GasA,Y,SBrkr,1034,1,0,4,1,Attchd,2.0,Y,4,WD ,Normal,185000
Pave,IR1,HLS,AllPub,Mod,TwnhsE,1Story,8,Gable,Gd,CBlock,GasA,Y,SBrkr,1191,2,0,5,1,Attchd,2.0,Y,3,WD ,Normal,162500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,TA,CBlock,GasA,Y,SBrkr,1801,2,0,6,2,Attchd,2.0,Y,3,WD ,Normal,289000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,BrkTil,GasA,Y,SBrkr,1154,1,0,7,0,Detchd,1.0,N,5,WD ,Normal,125500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,2,Gable,TA,BrkTil,GasA,Y,SBrkr,540,1,0,4,0,Detchd,1.0,N,4,ConLw,Normal,82000
Pave,Reg,HLS,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,BrkTil,GasA,Y,SBrkr,1107,1,0,5,0,Detchd,1.0,Y,4,COD,Normal,110000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,CBlock,GasA,Y,FuseA,1128,1,0,6,0,Detchd,2.0,Y,4,COD,Abnorml,68400
